0 1 0.000000 0.000000 0.000000 0.000002 0.016542 0.025391 0.025174 0.025047 0.025012 0.023516 0.000000 0.001708 0.000000 0.001591 0.000000 0.000421 0.000000 0.000003 0.028706 0.045315 0.030842 0.026482 0.025371 0.025093 0.025023 0.019943 0.065005 0.069373 0.067833 0.065883 0.046549 0.000000 0.003826 0.050126 0.036156 0.028379 0.025891 0.025226 0.025057 0.025014 0.025004 0.022731 0.007127 0.006652 0.023895 0.021179 0.000000 0.000000 0.000000 0.000124 0.024736 0.029715 0.026492 0.025391 0.025099 0.025025 0.025006 0.018005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000697 0.046224 0.038498 0.028678 0.025928 0.025232 0.025058 0.025015 0.025229 0.042109 0.042123 0.049452 0.049508 0.043444 0.044794 0.000000 0.000000 0.000000 0.000012 0.013570 0.022594 0.024425 0.024858 0.024965 0.023838 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0 1 0.000000 0.000000 0.000000 0.000003 0.028616 0.048649 0.049790 0.049954 0.049989 0.052386 0.001965 0.026115 0.001991 0.026158 0.002411 0.026593 0.000000 0.000001 0.028392 0.075431 0.058889 0.052352 0.050595 0.050149 0.050037 0.043228 0.090851 0.129226 0.128121 0.126780 0.115111 0.055001 0.001369 0.039816 0.047651 0.050210 0.050159 0.050048 0.050012 0.050003 0.050001 0.049850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000065 0.024650 0.046912 0.049718 0.049966 0.049994 0.049999 0.050000 0.047863 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001419 0.086815 0.075426 0.057044 0.051785 0.050447 0.050112 0.050028 0.050110 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000032 0.027101 0.044922 0.048761 0.049692 0.049923 0.054300 0.000085 0.000360 0.000357 0.000353 0.000266 0.000351
0 1 0.000000 0.000000 0.000000 0.000001 0.033170 0.068597 0.073551 0.074646 0.074912 0.075984 0.003366 0.038531 0.003388 0.038596 0.003595 0.039245 0.000000 0.000000 0.005346 0.058341 0.074103 0.075108 0.075050 0.075014 0.075004 0.075404 0.008019 0.039320 0.039915 0.040625 0.041880 0.024553 0.000838 0.056648 0.081619 0.079070 0.076237 0.075324 0.075082 0.075021 0.075005 0.071756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000061 0.037926 0.073735 0.075681 0.075239 0.075064 0.075016 0.075004 0.080590 0.000000 0.018938 0.018748 0.018566 0.000000 0.000000 0.000000 0.000017 0.030820 0.077301 0.077701 0.075822 0.075215 0.075054 0.075014 0.074124 0.033300 0.033299 0.036769 0.036764 0.033202 0.033084 0.000000 0.000000 0.000000 0.000065 0.041472 0.067497 0.073159 0.074542 0.074886 0.076365 0.000000 0.009782 0.009869 0.009978 0.010800 0.000000
1 2 0.000000 0.018241 0.296126 0.468491 0.304596 0.262181 0.252951 0.250732 0.250183 0.263485 0.442363 0.438259 0.438417 0.438615 0.440200 0.442187 0.000000 0.000065 0.057452 0.155542 0.217779 0.241329 0.247795 0.249446 0.249861 0.266236 0.213516 0.213637 0.214715 0.216125 0.228483 0.239094 0.374415 0.219725 0.207217 0.236053 0.246660 0.249190 0.249799 0.249950 0.249988 0.253590 0.338655 0.290688 0.289928 0.338646 0.338680 0.260867 0.220861 0.287076 0.234335 0.237098 0.245701 0.248845 0.249706 0.249926 0.249982 0.266343 0.502819 0.504425 0.487189 0.497685 0.606231 0.600664 0.913467 0.493805 0.250630 0.241952 0.249020 0.249902 0.249986 0.249997 0.249999 0.251516 0.316696 0.316692 0.316657 0.263652 0.316274 0.315851 1.000000 1.000000 0.999907 0.847009 0.368891 0.274179 0.255740 0.251417 0.250353 0.266832 0.523759 0.493579 0.523704 0.523642 0.523208 0.494882
0 2 0.000000 0.000000 0.000000 0.003027 0.019201 0.023735 0.024697 0.024925 0.024981 0.022771 0.025880 0.013440 0.013378 0.013300 0.012674 0.011891 0.000000 0.000000 0.002066 0.018316 0.024160 0.024879 0.024976 0.024994 0.024999 0.021012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000139 0.007111 0.018338 0.023144 0.024523 0.024880 0.024970 0.029313 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007225 0.033557 0.030153 0.026490 0.025384 0.025097 0.025024 0.025006 0.020651 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.016175 0.078852 0.045387 0.030041 0.026243 0.025310 0.025077 0.025019 0.025154 0.179440 0.179434 0.179385 0.138886 0.178831 0.178218 0.000000 0.000000 0.000000 0.001682 0.019533 0.024047 0.024789 0.024949 0.024987 0.022154 0.035004 0.041461 0.034711 0.034385 0.031759 0.037387
0 2 0.000000 0.000000 0.000000 0.002644 0.018562 0.023535 0.024645 0.024912 0.024978 0.025417 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000020 0.005754 0.018087 0.023142 0.024528 0.024882 0.024970 0.029798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000066 0.013043 0.026893 0.026509 0.025482 0.025128 0.025033 0.025008 0.025002 0.024071 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000855 0.012047 0.021060 0.023969 0.024739 0.024935 0.024984 0.030065 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000017 0.005539 0.017756 0.023011 0.024491 0.024872 0.024968 0.023752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000013 0.025720 0.038628 0.028516 0.025869 0.025216 0.025054 0.025169 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0 2 0.000000 0.000000 0.000000 0.001346 0.015679 0.022562 0.024386 0.024846 0.024962 0.027285 0.110277 0.127413 0.127497 0.127603 0.128446 0.129501 0.000000 0.000000 0.002208 0.018623 0.024260 0.024905 0.024982 0.024996 0.024999 0.022655 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000631 0.022962 0.030977 0.027462 0.025708 0.025184 0.025046 0.025012 0.025003 0.025359 0.000000 0.000000 0.000000 0.000000 0.000745 0.000000 0.000000 0.000226 0.014120 0.024285 0.025095 0.025043 0.025012 0.025003 0.025001 0.023932 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020899 0.191977 0.146357 0.052977 0.031225 0.026498 0.025371 0.025092 0.025023 0.025248 0.040641 0.040639 0.040619 0.048337 0.040400 0.040151 0.000000 0.000000 0.000000 0.000203 0.011507 0.021067 0.023983 0.024744 0.024936 0.028646 0.100910 0.094469 0.101118 0.101348 0.103218 0.097302
0 2 0.000000 0.000000 0.000803 0.069203 0.118509 0.123698 0.124688 0.124923 0.124981 0.126953 0.112227 0.109577 0.109609 0.109649 0.109971 0.110374 0.650366 0.533621 0.246282 0.125872 0.125149 0.125164 0.125052 0.125014 0.125003 0.134003 0.285182 0.285294 0.286195 0.287262 0.295215 0.304809 0.000610 0.033459 0.087635 0.116185 0.123086 0.124549 0.124889 0.124972 0.124993 0.124445 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000084 0.027301 0.089636 0.115655 0.122645 0.124410 0.124853 0.124963 0.138240 0.160657 0.161584 0.126847 0.130530 0.198162 0.157197 0.000000 0.000468 0.075604 0.145120 0.134022 0.127512 0.125644 0.125162 0.125041 0.125034 0.043143 0.043145 0.043163 0.081144 0.043367 0.043590 0.000000 0.000000 0.000000 0.015230 0.108475 0.123060 0.124645 0.124919 0.124980 0.126044 0.116903 0.149574 0.116930 0.116959 0.117076 0.148007
0 2 1.000000 0.981759 0.702126 0.303599 0.161119 0.151172 0.150209 0.150047 0.150012 0.142834 0.079440 0.101238 0.101237 0.101236 0.101226 0.101213 0.000000 0.005872 0.198762 0.210192 0.169958 0.155302 0.151344 0.150337 0.150084 0.146066 0.248607 0.248171 0.244663 0.240236 0.202695 0.165419 0.309155 0.221729 0.184514 0.162772 0.153672 0.150955 0.150241 0.150060 0.150015 0.149809 0.266083 0.298190 0.298698 0.267715 0.275240 0.304220 0.031590 0.143185 0.174314 0.166351 0.155127 0.151351 0.150342 0.150086 0.150021 0.139773 0.057371 0.056773 0.077050 0.072908 0.000000 0.000000 0.000019 0.033152 0.106154 0.115278 0.135946 0.145984 0.148961 0.149738 0.149934 0.150169 0.175659 0.175668 0.175743 0.197921 0.176598 0.177554 0.000000 0.000000 0.000054 0.051962 0.138730 0.147333 0.149309 0.149825 0.149956 0.140393 0.045306 0.031930 0.045285 0.045261 0.045052 0.031305
0 2 0.000000 0.000000 0.000900 0.100481 0.192604 0.199387 0.199912 0.199982 0.199996 0.194443 0.065432 0.051390 0.051193 0.050947 0.048974 0.046503 0.000000 0.001687 0.139754 0.215816 0.209371 0.202802 0.200731 0.200185 0.200046 0.186821 0.150163 0.150428 0.152511 0.155177 0.178668 0.211784 0.062683 0.186930 0.206828 0.204788 0.201692 0.200465 0.200119 0.200030 0.200007 0.202373 0.154378 0.145030 0.146841 0.156188 0.163780 0.185720 0.709477 0.349472 0.251090 0.211453 0.202504 0.200598 0.200148 0.200037 0.200009 0.194509 0.101249 0.099696 0.103056 0.098429 0.044415 0.101239 0.065614 0.264007 0.272866 0.230656 0.210379 0.202828 0.200723 0.200182 0.200045 0.200106 0.140612 0.140604 0.140537 0.180901 0.139747 0.138851 0.000000 0.000000 0.000000 0.021499 0.159002 0.192020 0.198149 0.199546 0.199887 0.193197 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0 2 0.000000 0.000000 0.000043 0.024201 0.032287 0.027028 0.025512 0.025128 0.025032 0.023051 0.030205 0.029584 0.029492 0.029376 0.028451 0.027290 0.349634 0.456926 0.225705 0.059214 0.032395 0.026772 0.025438 0.025109 0.025027 0.022830 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001337 0.027704 0.032466 0.027787 0.025783 0.025202 0.025051 0.025013 0.025003 0.025783 0.089381 0.119067 0.121236 0.092268 0.105227 0.166999 0.000013 0.018367 0.042372 0.031964 0.026879 0.025477 0.025120 0.025030 0.025007 0.020079 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000011 0.012766 0.028790 0.026810 0.025507 0.025130 0.025033 0.025008 0.025842 0.103809 0.103818 0.103896 0.089159 0.104783 0.105786 0.000000 0.000000 0.000000 0.001583 0.019239 0.023956 0.024766 0.024943 0.024986 0.022399 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0 2 0.000000 0.000000 0.000000 0.003582 0.020026 0.023985 0.024762 0.024941 0.024985 0.023738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001769 0.056299 0.041847 0.029703 0.026197 0.025300 0.025075 0.025019 0.020366 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.087071 0.078694 0.042148 0.029660 0.026207 0.025305 0.025076 0.025019 0.025005 0.023022 0.049597 0.036855 0.033825 0.045821 0.029062 0.000000 0.000000 0.000586 0.017908 0.025772 0.025470 0.025136 0.025035 0.025009 0.025002 0.018102 0.003776 0.002450 0.007327 0.000000 0.000000 0.000000 0.000000 0.000000 0.002018 0.018153 0.023890 0.024782 0.024950 0.024988 0.024997 0.024826 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000611 0.015164 0.022572 0.024400 0.024851 0.024963 0.024222 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0 2 0.000000 0.000000 0.000001 0.016185 0.063101 0.072562 0.074423 0.074858 0.074965 0.080107 0.134175 0.129098 0.129177 0.129274 0.130058 0.131040 0.000000 0.000003 0.019307 0.055463 0.066402 0.072360 0.074303 0.074823 0.074956 0.074574 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001974 0.043127 0.071809 0.076070 0.075520 0.075150 0.075039 0.075010 0.075002 0.073559 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001197 0.039691 0.069319 0.074162 0.074835 0.074962 0.074991 0.074998 0.078206 0.153535 0.154231 0.164198 0.165917 0.150882 0.137374 0.000000 0.000405 0.052628 0.074734 0.074024 0.074660 0.074908 0.074977 0.074994 0.074472 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000025 0.032757 0.076054 0.075816 0.075227 0.075058 0.075015 0.082656 0.178116 0.188986 0.178253 0.178404 0.179686 0.191117
0 2 0.000000 0.000000 0.000000 0.007241 0.054316 0.070156 0.073816 0.074706 0.074927 0.069917 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000056 0.052145 0.093362 0.082737 0.077147 0.075550 0.075138 0.075035 0.075640 0.102532 0.102470 0.101916 0.101201 0.094938 0.078894 0.162057 0.152627 0.109373 0.085604 0.077853 0.075728 0.075183 0.075046 0.075011 0.068677 0.101907 0.110170 0.109473 0.099363 0.087266 0.082194 0.038059 0.192581 0.164458 0.101922 0.081859 0.076717 0.075429 0.075107 0.075027 0.070101 0.020593 0.020841 0.034332 0.034532 0.000310 0.003526 0.000000 0.000000 0.002106 0.041412 0.066888 0.073072 0.074526 0.074882 0.074971 0.073881 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001744 0.044777 0.067434 0.073123 0.074532 0.074883 0.068288 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1 3 0 0.000000 0.000000 0.002154 0.093055 0.121586 0.124374 0.124856 0.124965 0.124159 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001065 0.057542 0.118484 0.124954 0.125098 0.125031 0.125008 0.118750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.111915 0.140619 0.131872 0.126766 0.125459 0.125116 0.125029 0.125007 0.125002 0.126872 0.040338 0.040116 0.061386 0.036045 0.008921 0.000000 0.968421 0.546242 0.215601 0.153345 0.132614 0.126933 0.125485 0.125121 0.125030 0.117512 0.139603 0.152154 0.134744 0.153390 0.147448 0.122200 0.000000 0.000003 0.021718 0.067829 0.094574 0.114553 0.122141 0.124268 0.124816 0.119032 0.033859 0.033850 0.033775 0.014949 0.013716 0.031970 0.000000 0.000000 0.000463 0.092859 0.144161 0.131513 0.126715 0.125434 0.125109 0.126385 0.029978 0.039713 0.030027 0.039776 0.040010 0.040254
0 3 0 0.000000 0.000000 0.000016 0.011215 0.021884 0.024257 0.024817 0.024954 0.024540 0.031835 0.031834 0.026010 0.026003 0.025943 0.025869 0.000000 0.000000 0.000000 0.000229 0.009228 0.019780 0.023601 0.024644 0.024911 0.016238 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000247 0.009958 0.020644 0.023915 0.024730 0.024933 0.024983 0.024996 0.027294 0.068356 0.068792 0.056924 0.076685 0.104478 0.135519 0.000000 0.000002 0.005982 0.020388 0.024071 0.024786 0.024948 0.024987 0.024997 0.021076 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000754 0.017711 0.024992 0.025228 0.025074 0.025020 0.025005 0.026260 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000009 0.019747 0.034196 0.027856 0.025734 0.025185 0.025046 0.024908 0.216430 0.175551 0.216417 0.175590 0.175601 0.175723
0 3 0 0.000000 0.000000 0.000009 0.009620 0.021060 0.024026 0.024757 0.024939 0.023810 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001814 0.015480 0.022510 0.024377 0.024844 0.024961 0.028804 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000302 0.017674 0.028969 0.026961 0.025566 0.025146 0.025037 0.025009 0.025002 0.024353 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002010 0.015523 0.022486 0.024368 0.024842 0.024960 0.024990 0.027020 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002780 0.015730 0.022470 0.024359 0.024839 0.024960 0.023155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008654 0.027823 0.026456 0.025405 0.025104 0.025026 0.023320 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0 3 0 0.000000 0.000000 0.003206 0.117250 0.129480 0.126365 0.125354 0.125089 0.127349 0.000687 0.000685 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000230 0.031699 0.094321 0.117375 0.123114 0.124530 0.124883 0.125491 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.212868 0.181809 0.154963 0.135675 0.127944 0.125754 0.125190 0.125048 0.125012 0.125165 0.179746 0.180016 0.186115 0.184858 0.231782 0.284855 0.000000 0.005040 0.081938 0.116297 0.123179 0.124573 0.124895 0.124974 0.124993 0.138118 0.068073 0.047658 0.073143 0.057317 0.086909 0.148422 0.000000 0.000000 0.020768 0.112870 0.129032 0.126861 0.125530 0.125137 0.125034 0.127019 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000352 0.096574 0.155798 0.135112 0.127638 0.125666 0.125167 0.126733 0.144311 0.106107 0.144327 0.106208 0.106542 0.106885
